Date_Start,Start Time (Sask),Start Time (EDT),Away,Away Score,Home,Home Score,Status,Away Starter,Home Starter,Winner,Loser,Save,O/U,Over,Under,Away ML,Home ML,Home RL Spread,RL Away,RL Home
2025-08-31 14:10:00,12:10 PM,2:10 PM,New York Yankees,2,Chicago White Sox,3,Final,Luis Gil,Martín Pérez,Cam Booser,Tim Hill,Mike Vasil,7.5,-105,-115,+140,-165,-1.5,-160,+135
2025-08-31 14:10:00,12:10 PM,2:10 PM,New York Yankees,2,Chicago White Sox,3,Final,Luis Gil,Martín Pérez,Cam Booser,Tim Hill,Mike Vasil,7.0,-110,-110,-170,+145,+1.5,+105,-125
2025-08-31 14:10:00,12:10 PM,2:10 PM,New York Yankees,2,Chicago White Sox,3,Final,Luis Gil,Martín Pérez,Cam Booser,Tim Hill,Mike Vasil,8.5,-115,-105,-180,+150,+1.5,-115,-105
2025-08-31 15:10:00,1:10 PM,3:10 PM,Chicago Cubs,5,Colorado Rockies,6,Final,Matthew Boyd,Tanner Gordon,Juan Mejia,Daniel Palencia,No Save,10.5,-120,100,-260,+210,+1.5,-170,+145
2025-08-31 16:05:00,2:05 PM,4:05 PM,Baltimore Orioles,2,San Francisco Giants,13,Final,Tomoyuki Sugano,Justin Verlander,Justin Verlander,Tomoyuki Sugano,Spencer Bivens,8.5,-125,105,+125,-150,-1.5,-170,+145
2025-08-31 16:05:00,2:05 PM,4:05 PM,Baltimore Orioles,2,San Francisco Giants,13,Final,Tomoyuki Sugano,Justin Verlander,Justin Verlander,Tomoyuki Sugano,Spencer Bivens,9.0,-120,100,-150,+125,+1.5,+110,-130
2025-08-31 16:05:00,2:05 PM,4:05 PM,Texas Rangers,9,Athletics,6,Final,Jacob deGrom,J.T. Ginn,Jacob deGrom,J.T. Ginn,No Save,8.5,-125,105,+125,-150,-1.5,-170,+145
2025-08-31 16:05:00,2:05 PM,4:05 PM,Texas Rangers,9,Athletics,6,Final,Jacob deGrom,J.T. Ginn,Jacob deGrom,J.T. Ginn,No Save,9.0,-120,100,-150,+125,+1.5,+110,-130
2025-08-31 16:10:00,2:10 PM,4:10 PM,Arizona Diamondbacks,4,Los Angeles Dodgers,5,Final,Brandon Pfaadt,Yoshinobu Yamamoto,Blake Treinen,John Curtiss,No Save,9.5,100,-120,+190,-230,-1.5,-105,-115
2025-08-31 19:10:00,5:10 PM,7:10 PM,Atlanta Braves,3,Philadelphia Phillies,1,Final,Hurston Waldrep,Jesús Luzardo,Tyler Kinley,José Alvarado,Raisel Iglesias,9.0,100,-120,+135,-160,-1.5,-150,+125
2025-09-01 13:05:00,11:05 AM,1:05 PM,Miami Marlins,0,Washington Nationals,2,Final,Lake Bachar,Andrew Alvarez,Andrew Alvarez,Lake Bachar,Jose A. Ferrer,9.0,-110,-110,-105,-115,-1.5,-210,+175
2025-09-01 13:10:00,11:10 AM,1:10 PM,New York Mets,10,Detroit Tigers,8,Final,Sean Manaea,Charlie Morton,Ryne Stanek,Drew Sommers,Edwin Díaz,8.5,-120,100,-115,-105,+1.5,+145,-170
2025-09-01 13:10:00,11:10 AM,1:10 PM,New York Mets,10,Detroit Tigers,8,Final,Sean Manaea,Charlie Morton,Ryne Stanek,Drew Sommers,Edwin Díaz,8.0,-105,-115,+100,-120,-1.5,-200,+165
2025-09-01 13:10:00,11:10 AM,1:10 PM,Toronto Blue Jays,4,Cincinnati Reds,5,Final,Chris Bassitt,Hunter Greene,Yosver Zulueta,Brendon Little,No Save,8.5,-120,100,-115,-105,+1.5,+145,-170
2025-09-01 13:10:00,11:10 AM,1:10 PM,Toronto Blue Jays,4,Cincinnati Reds,5,Final,Chris Bassitt,Hunter Greene,Yosver Zulueta,Brendon Little,No Save,8.0,-105,-115,+100,-120,-1.5,-200,+165
2025-09-01 13:35:00,11:35 AM,1:35 PM,Cleveland Guardians,4,Boston Red Sox,6,Final,Parker Messick,Brayan Bello,Brayan Bello,Erik Sabrowski,Aroldis Chapman,8.0,-115,-105,+125,-150,-1.5,-165,+140
2025-09-01 14:10:00,12:10 PM,2:10 PM,Los Angeles Angels,3,Houston Astros,8,Final,Yusei Kikuchi,Luis Garcia,Luis Garcia,Yusei Kikuchi,No Save,8.5,-105,-115,+135,-160,-1.5,-160,+135
2025-09-01 14:10:00,12:10 PM,2:10 PM,Los Angeles Angels,3,Houston Astros,8,Final,Yusei Kikuchi,Luis Garcia,Luis Garcia,Yusei Kikuchi,No Save,9.5,100,-120,+155,-185,-1.5,-130,+110
2025-09-01 14:10:00,12:10 PM,2:10 PM,Chicago White Sox,6,Minnesota Twins,5,Final,Fraser Ellard,Bailey Ober,Tyler Alexander,Justin Topa,Jordan Leasure,8.5,-105,-115,+135,-160,-1.5,-160,+135
2025-09-01 14:10:00,12:10 PM,2:10 PM,Chicago White Sox,6,Minnesota Twins,5,Final,Fraser Ellard,Bailey Ober,Tyler Alexander,Justin Topa,Jordan Leasure,9.5,100,-120,+155,-185,-1.5,-130,+110
2025-09-01 14:15:00,12:15 PM,2:15 PM,Athletics,11,St. Louis Cardinals,3,Final,Luis Morales,Sonny Gray,Luis Morales,Sonny Gray,No Save,7.5,100,-120,+130,-155,-1.5,-170,+145
2025-09-01 16:05:00,2:05 PM,4:05 PM,Atlanta Braves,6,Chicago Cubs,7,Final,Spencer Strider,Colin Rea,Andrew Kittredge,John Brebbia,No Save,7.5,-110,-110,+105,-125,-1.5,-210,+175
2025-09-01 16:10:00,2:10 PM,4:10 PM,San Francisco Giants,8,Colorado Rockies,2,Final,Kai-Wei Teng,Chase Dollander,Kai-Wei Teng,Chase Dollander,No Save,11.5,-105,-115,-150,+125,+1.5,+105,-125
2025-09-01 16:10:00,2:10 PM,4:10 PM,San Francisco Giants,8,Colorado Rockies,2,Final,Kai-Wei Teng,Chase Dollander,Kai-Wei Teng,Chase Dollander,No Save,8.5,-115,-105,+130,-155,-1.5,-160,+135
2025-09-01 16:10:00,2:10 PM,4:10 PM,Philadelphia Phillies,10,Milwaukee Brewers,8,Final,Taijuan Walker,Jacob Misiorowski,David Robertson,Abner Uribe,Jhoan Duran,11.5,-105,-115,-150,+125,+1.5,+105,-125
2025-09-01 16:10:00,2:10 PM,4:10 PM,Philadelphia Phillies,10,Milwaukee Brewers,8,Final,Taijuan Walker,Jacob Misiorowski,David Robertson,Abner Uribe,Jhoan Duran,8.5,-115,-105,+130,-155,-1.5,-160,+135
2025-09-01 18:40:00,4:40 PM,6:40 PM,Baltimore Orioles,4,San Diego Padres,3,Final,Kyle Bradish,Dylan Cease,Dietrich Enns,Jason Adam,Keegan Akin,7.5,100,-120,+140,-165,-1.5,-165,+140
2025-09-01 19:35:00,5:35 PM,7:35 PM,Seattle Mariners,2,Tampa Bay Rays,10,Final,Luis Castillo,Shane Baz,Shane Baz,Luis Castillo,No Save,8.5,-110,-110,-110,-110,+1.5,+150,-180
2025-09-01 20:10:00,6:10 PM,8:10 PM,Texas Rangers,7,Arizona Diamondbacks,5,Final,Patrick Corbin,Ryne Nelson,Chris Martin,Juan Burgos,Shawn Armstrong,9.0,-110,-110,+120,-140,-1.5,-170,+145
2025-09-02 18:40:00,4:40 PM,6:40 PM,New York Mets,12,Detroit Tigers,5,Final,Nolan McLean,Sawyer Gipson-Long,Nolan McLean,Sawyer Gipson-Long,No Save,8.5,-125,105,-130,+110,+1.5,+130,-155
2025-09-02 18:40:00,4:40 PM,6:40 PM,New York Mets,12,Detroit Tigers,5,Final,Nolan McLean,Sawyer Gipson-Long,Nolan McLean,Sawyer Gipson-Long,No Save,8.5,-105,-115,-180,+150,+1.5,-115,-105
2025-09-02 18:40:00,4:40 PM,6:40 PM,New York Mets,12,Detroit Tigers,5,Final,Nolan McLean,Sawyer Gipson-Long,Nolan McLean,Sawyer Gipson-Long,No Save,9.0,-110,-110,-130,+110,+1.5,+125,-150
2025-09-02 18:40:00,4:40 PM,6:40 PM,Los Angeles Dodgers,7,Pittsburgh Pirates,9,Final,Clayton Kershaw,Carmen Mlodzinski,Bubba Chandler,Edgardo Henriquez,Dennis Santana,8.5,-125,105,-130,+110,+1.5,+130,-155
2025-09-02 18:40:00,4:40 PM,6:40 PM,Los Angeles Dodgers,7,Pittsburgh Pirates,9,Final,Clayton Kershaw,Carmen Mlodzinski,Bubba Chandler,Edgardo Henriquez,Dennis Santana,8.5,-105,-115,-180,+150,+1.5,-115,-105
2025-09-02 18:40:00,4:40 PM,6:40 PM,Los Angeles Dodgers,7,Pittsburgh Pirates,9,Final,Clayton Kershaw,Carmen Mlodzinski,Bubba Chandler,Edgardo Henriquez,Dennis Santana,9.0,-110,-110,-130,+110,+1.5,+125,-150
2025-09-02 18:40:00,4:40 PM,6:40 PM,Toronto Blue Jays,12,Cincinnati Reds,9,Final,José Berríos,Scott Barlow,Louis Varland,Scott Barlow,Jeff Hoffman,8.5,-125,105,-130,+110,+1.5,+130,-155
2025-09-02 18:40:00,4:40 PM,6:40 PM,Toronto Blue Jays,12,Cincinnati Reds,9,Final,José Berríos,Scott Barlow,Louis Varland,Scott Barlow,Jeff Hoffman,8.5,-105,-115,-180,+150,+1.5,-115,-105
2025-09-02 18:40:00,4:40 PM,6:40 PM,Toronto Blue Jays,12,Cincinnati Reds,9,Final,José Berríos,Scott Barlow,Louis Varland,Scott Barlow,Jeff Hoffman,9.0,-110,-110,-130,+110,+1.5,+125,-150
2025-09-02 18:45:00,4:45 PM,6:45 PM,Cleveland Guardians,7,Boston Red Sox,11,Final,Slade Cecconi,Garrett Crochet,Justin Slaten,Hunter Gaddis,No Save,7.5,-115,-105,+205,-250,-1.5,+100,-120
2025-09-02 18:45:00,4:45 PM,6:45 PM,Cleveland Guardians,7,Boston Red Sox,11,Final,Slade Cecconi,Garrett Crochet,Justin Slaten,Hunter Gaddis,No Save,9.0,100,-120,+110,-130,-1.5,-190,+160
2025-09-02 18:45:00,4:45 PM,6:45 PM,Miami Marlins,2,Washington Nationals,5,Final,Adam Mazur,Cade Cavalli,Cade Cavalli,Adam Mazur,Jose A. Ferrer,7.5,-115,-105,+205,-250,-1.5,+100,-120
2025-09-02 18:45:00,4:45 PM,6:45 PM,Miami Marlins,2,Washington Nationals,5,Final,Adam Mazur,Cade Cavalli,Cade Cavalli,Adam Mazur,Jose A. Ferrer,9.0,100,-120,+110,-130,-1.5,-190,+160
2025-09-02 19:35:00,5:35 PM,7:35 PM,Seattle Mariners,5,Tampa Bay Rays,6,Final,Bryan Woo,Drew Rasmussen,Kevin Kelly,Gabe Speier,Garrett Cleavinger,7.5,-105,-115,-120,+100,+1.5,+145,-170
2025-09-02 19:40:00,5:40 PM,7:40 PM,Los Angeles Angels,5,Kansas City Royals,1,Final,Mitch Farris,Michael Lorenzen,Mitch Farris,Michael Lorenzen,No Save,9.0,-105,-115,+145,-170,-1.5,-140,+120
2025-09-02 19:40:00,5:40 PM,7:40 PM,Los Angeles Angels,5,Kansas City Royals,1,Final,Mitch Farris,Michael Lorenzen,Mitch Farris,Michael Lorenzen,No Save,8.5,-120,100,+145,-170,-1.5,-140,+120
2025-09-02 19:40:00,5:40 PM,7:40 PM,Los Angeles Angels,5,Kansas City Royals,1,Final,Mitch Farris,Michael Lorenzen,Mitch Farris,Michael Lorenzen,No Save,9.0,-125,105,+120,-140,-1.5,-170,+145
2025-09-02 19:40:00,5:40 PM,7:40 PM,Atlanta Braves,3,Chicago Cubs,4,Final,Joey Wentz,Shota Imanaga,Shota Imanaga,Joey Wentz,Daniel Palencia,9.0,-105,-115,+145,-170,-1.5,-140,+120
2025-09-02 19:40:00,5:40 PM,7:40 PM,Atlanta Braves,3,Chicago Cubs,4,Final,Joey Wentz,Shota Imanaga,Shota Imanaga,Joey Wentz,Daniel Palencia,8.5,-120,100,+145,-170,-1.5,-140,+120
2025-09-02 19:40:00,5:40 PM,7:40 PM,Atlanta Braves,3,Chicago Cubs,4,Final,Joey Wentz,Shota Imanaga,Shota Imanaga,Joey Wentz,Daniel Palencia,9.0,-125,105,+120,-140,-1.5,-170,+145
2025-09-02 19:40:00,5:40 PM,7:40 PM,Chicago White Sox,12,Minnesota Twins,3,Final,Davis Martin,Simeon Woods Richardson,Davis Martin,Thomas Hatch,No Save,9.0,-105,-115,+145,-170,-1.5,-140,+120
2025-09-02 19:40:00,5:40 PM,7:40 PM,Chicago White Sox,12,Minnesota Twins,3,Final,Davis Martin,Simeon Woods Richardson,Davis Martin,Thomas Hatch,No Save,8.5,-120,100,+145,-170,-1.5,-140,+120
2025-09-02 19:40:00,5:40 PM,7:40 PM,Chicago White Sox,12,Minnesota Twins,3,Final,Davis Martin,Simeon Woods Richardson,Davis Martin,Thomas Hatch,No Save,9.0,-125,105,+120,-140,-1.5,-170,+145
2025-09-02 19:45:00,5:45 PM,7:45 PM,Athletics,1,St. Louis Cardinals,2,Final,Luis Severino,Miles Mikolas,Miles Mikolas,Michael Kelly,JoJo Romero,8.5,-110,-110,-115,-105,+1.5,+150,-180
2025-09-02 20:10:00,6:10 PM,8:10 PM,New York Yankees,7,Houston Astros,1,Final,Max Fried,Framber Valdez,Max Fried,Framber Valdez,No Save,8.0,-105,-115,-130,+110,+1.5,+135,-160
2025-09-02 20:40:00,6:40 PM,8:40 PM,San Francisco Giants,7,Colorado Rockies,4,Final,Logan Webb,Kyle Freeland,Logan Webb,Kyle Freeland,Ryan Walker,10.5,-105,-115,-240,+195,+1.5,-150,+125
2025-09-02 21:40:00,7:40 PM,9:40 PM,Baltimore Orioles,6,San Diego Padres,2,Final,Tyler Wells,Yu Darvish,Tyler Wells,Yu Darvish,No Save,8.5,-105,-115,+155,-185,-1.5,-135,+115
2025-09-02 21:40:00,7:40 PM,9:40 PM,Baltimore Orioles,6,San Diego Padres,2,Final,Tyler Wells,Yu Darvish,Tyler Wells,Yu Darvish,No Save,9.5,-110,-110,-110,-110,-1.5,-220,+180
2025-09-02 21:40:00,7:40 PM,9:40 PM,Texas Rangers,3,Arizona Diamondbacks,5,Final,Jacob Latz,Nabil Crismatt,Jalen Beeks,Hoby Milner,Taylor Rashi,8.5,-105,-115,+155,-185,-1.5,-135,+115
2025-09-02 21:40:00,7:40 PM,9:40 PM,Texas Rangers,3,Arizona Diamondbacks,5,Final,Jacob Latz,Nabil Crismatt,Jalen Beeks,Hoby Milner,Taylor Rashi,9.5,-110,-110,-110,-110,-1.5,-220,+180
2025-09-03 13:05:00,11:05 AM,1:05 PM,Miami Marlins,5,Washington Nationals,10,Final,Eury Pérez,Mitchell Parker,Jackson Rutledge,Eury Pérez,No Save,9.0,100,-120,-155,+130,+1.5,+110,-130
2025-09-03 13:10:00,11:10 AM,1:10 PM,New York Mets,2,Detroit Tigers,6,Final,Clay Holmes,Casey Mize,Casey Mize,Clay Holmes,No Save,9.0,-125,105,-120,+100,+1.5,+135,-160
2025-09-03 15:40:00,1:40 PM,3:40 PM,Texas Rangers,0,Arizona Diamondbacks,2,Final,Jack Leiter,Zac Gallen,Zac Gallen,Jack Leiter,Jake Woodford,9.0,-105,-115,+105,-125,-1.5,-200,+165
2025-09-03 16:10:00,2:10 PM,4:10 PM,Baltimore Orioles,7,San Diego Padres,5,Final,Cade Povich,Nestor Cortes,Cade Povich,Nestor Cortes,Yennier Cano,8.0,-120,100,+155,-185,-1.5,-140,+120
2025-09-03 18:40:00,4:40 PM,6:40 PM,Los Angeles Dodgers,0,Pittsburgh Pirates,3,Final,Emmet Sheehan,Braxton Ashcraft,Mike Burrows,Emmet Sheehan,Dennis Santana,8.5,100,-120,-165,+140,+1.5,+100,-120
2025-09-03 18:40:00,4:40 PM,6:40 PM,Los Angeles Dodgers,0,Pittsburgh Pirates,3,Final,Emmet Sheehan,Braxton Ashcraft,Mike Burrows,Emmet Sheehan,Dennis Santana,9.0,100,-120,-155,+130,+1.5,+105,-125
2025-09-03 18:40:00,4:40 PM,6:40 PM,Toronto Blue Jays,13,Cincinnati Reds,9,Final,Shane Bieber,Zack Littell,Shane Bieber,Nick Martinez,No Save,8.5,100,-120,-165,+140,+1.5,+100,-120
2025-09-03 18:40:00,4:40 PM,6:40 PM,Toronto Blue Jays,13,Cincinnati Reds,9,Final,Shane Bieber,Zack Littell,Shane Bieber,Nick Martinez,No Save,9.0,100,-120,-155,+130,+1.5,+105,-125
2025-09-03 18:45:00,4:45 PM,6:45 PM,Cleveland Guardians,8,Boston Red Sox,1,Final,Joey Cantillo,Brennan Bernardino,Joey Cantillo,Brennan Bernardino,No Save,9.0,100,-120,+130,-155,-1.5,-160,+135
2025-09-03 19:35:00,5:35 PM,7:35 PM,Seattle Mariners,4,Tampa Bay Rays,9,Final,George Kirby,Adrian Houser,Adrian Houser,George Kirby,No Save,8.5,-115,-105,-130,+110,+1.5,+125,-150
2025-09-03 19:40:00,5:40 PM,7:40 PM,Los Angeles Angels,4,Kansas City Royals,3,Final,Caden Dana,Ryan Bergert,Robert Stephenson,Lucas Erceg,Reid Detmers,9.0,-110,-110,+140,-165,-1.5,-140,+120
2025-09-03 19:40:00,5:40 PM,7:40 PM,Los Angeles Angels,4,Kansas City Royals,3,Final,Caden Dana,Ryan Bergert,Robert Stephenson,Lucas Erceg,Reid Detmers,8.0,-115,-105,+130,-155,-1.5,-165,+140
2025-09-03 19:40:00,5:40 PM,7:40 PM,Los Angeles Angels,4,Kansas City Royals,3,Final,Caden Dana,Ryan Bergert,Robert Stephenson,Lucas Erceg,Reid Detmers,8.5,-105,-115,+140,-165,-1.5,-140,+120
2025-09-03 19:40:00,5:40 PM,7:40 PM,Los Angeles Angels,4,Kansas City Royals,3,Final,Caden Dana,Ryan Bergert,Robert Stephenson,Lucas Erceg,Reid Detmers,9.0,-105,-115,-115,-105,+1.5,+145,-170
2025-09-03 19:40:00,5:40 PM,7:40 PM,Atlanta Braves,5,Chicago Cubs,1,Final,Bryce Elder,Cade Horton,Bryce Elder,Ben Brown,No Save,9.0,-110,-110,+140,-165,-1.5,-140,+120
2025-09-03 19:40:00,5:40 PM,7:40 PM,Atlanta Braves,5,Chicago Cubs,1,Final,Bryce Elder,Cade Horton,Bryce Elder,Ben Brown,No Save,8.0,-115,-105,+130,-155,-1.5,-165,+140
2025-09-03 19:40:00,5:40 PM,7:40 PM,Atlanta Braves,5,Chicago Cubs,1,Final,Bryce Elder,Cade Horton,Bryce Elder,Ben Brown,No Save,8.5,-105,-115,+140,-165,-1.5,-140,+120
2025-09-03 19:40:00,5:40 PM,7:40 PM,Atlanta Braves,5,Chicago Cubs,1,Final,Bryce Elder,Cade Horton,Bryce Elder,Ben Brown,No Save,9.0,-105,-115,-115,-105,+1.5,+145,-170
2025-09-03 19:40:00,5:40 PM,7:40 PM,Chicago White Sox,4,Minnesota Twins,3,Final,Yoendrys Gómez,Zebby Matthews,Grant Taylor,Justin Topa,Jordan Leasure,9.0,-110,-110,+140,-165,-1.5,-140,+120
2025-09-03 19:40:00,5:40 PM,7:40 PM,Chicago White Sox,4,Minnesota Twins,3,Final,Yoendrys Gómez,Zebby Matthews,Grant Taylor,Justin Topa,Jordan Leasure,8.0,-115,-105,+130,-155,-1.5,-165,+140
2025-09-03 19:40:00,5:40 PM,7:40 PM,Chicago White Sox,4,Minnesota Twins,3,Final,Yoendrys Gómez,Zebby Matthews,Grant Taylor,Justin Topa,Jordan Leasure,8.5,-105,-115,+140,-165,-1.5,-140,+120
2025-09-03 19:40:00,5:40 PM,7:40 PM,Chicago White Sox,4,Minnesota Twins,3,Final,Yoendrys Gómez,Zebby Matthews,Grant Taylor,Justin Topa,Jordan Leasure,9.0,-105,-115,-115,-105,+1.5,+145,-170
2025-09-03 19:40:00,5:40 PM,7:40 PM,Philadelphia Phillies,3,Milwaukee Brewers,6,Final,Aaron Nola,Jose Quintana,Jose Quintana,Aaron Nola,Jared Koenig,9.0,-110,-110,+140,-165,-1.5,-140,+120
2025-09-03 19:40:00,5:40 PM,7:40 PM,Philadelphia Phillies,3,Milwaukee Brewers,6,Final,Aaron Nola,Jose Quintana,Jose Quintana,Aaron Nola,Jared Koenig,8.0,-115,-105,+130,-155,-1.5,-165,+140
2025-09-03 19:40:00,5:40 PM,7:40 PM,Philadelphia Phillies,3,Milwaukee Brewers,6,Final,Aaron Nola,Jose Quintana,Jose Quintana,Aaron Nola,Jared Koenig,8.5,-105,-115,+140,-165,-1.5,-140,+120
2025-09-03 19:40:00,5:40 PM,7:40 PM,Philadelphia Phillies,3,Milwaukee Brewers,6,Final,Aaron Nola,Jose Quintana,Jose Quintana,Aaron Nola,Jared Koenig,9.0,-105,-115,-115,-105,+1.5,+145,-170
2025-09-03 19:45:00,5:45 PM,7:45 PM,Athletics,1,St. Louis Cardinals,5,Final,Jeffrey Springs,Matthew Liberatore,Matthew Liberatore,Jeffrey Springs,JoJo Romero,8.5,-115,-105,-110,-110,-1.5,-220,+180
2025-09-03 20:10:00,6:10 PM,8:10 PM,New York Yankees,7,Houston Astros,8,Final,Will Warren,Jason Alexander,Bryan King,Devin Williams,No Save,9.0,-120,100,-150,+125,+1.5,+115,-135
2025-09-03 20:40:00,6:40 PM,8:40 PM,San Francisco Giants,10,Colorado Rockies,8,Final,Robbie Ray,Germán Márquez,Joel Peguero,Luis Peralta,Ryan Walker,11.5,-105,-115,-185,+155,+1.5,-130,+110
2025-09-04 16:10:00,2:10 PM,4:10 PM,Philadelphia Phillies,2,Milwaukee Brewers,0,Final,Ranger Suárez,Freddy Peralta,Ranger Suárez,Tobias Myers,Jhoan Duran,8.0,-105,-115,+100,-120,-1.5,-210,+175
2025-09-04 18:40:00,4:40 PM,6:40 PM,Los Angeles Dodgers,3,Pittsburgh Pirates,5,Final,Blake Snell,Paul Skenes,Paul Skenes,Blake Snell,Colin Holderman,7.0,100,-120,-115,-105,+1.5,+155,-185
2025-09-04 19:35:00,5:35 PM,7:35 PM,Cleveland Guardians,2,Tampa Bay Rays,4,Final,Logan Allen,Ryan Pepiot,Ryan Pepiot,Logan Allen,No Save,8.5,100,-120,+150,-180,-1.5,-140,+120
2025-09-04 19:40:00,5:40 PM,7:40 PM,Los Angeles Angels,3,Kansas City Royals,4,Final,Kyle Hendricks,Noah Cameron,Lucas Erceg,Ryan Zeferjahn,Carlos Estévez,9.0,-120,100,+130,-155,-1.5,-160,+135
2025-09-04 19:40:00,5:40 PM,7:40 PM,Los Angeles Angels,3,Kansas City Royals,4,Final,Kyle Hendricks,Noah Cameron,Lucas Erceg,Ryan Zeferjahn,Carlos Estévez,8.5,-120,100,+125,-150,-1.5,-170,+145
2025-09-04 19:40:00,5:40 PM,7:40 PM,Los Angeles Angels,3,Kansas City Royals,4,Final,Kyle Hendricks,Noah Cameron,Lucas Erceg,Ryan Zeferjahn,Carlos Estévez,9.0,-105,-115,-150,+125,+1.5,+120,-140
2025-09-04 19:40:00,5:40 PM,7:40 PM,Chicago White Sox,11,Minnesota Twins,8,Final,Fraser Ellard,Taj Bradley,Wikelman González,Travis Adams,No Save,9.0,-120,100,+130,-155,-1.5,-160,+135
2025-09-04 19:40:00,5:40 PM,7:40 PM,Chicago White Sox,11,Minnesota Twins,8,Final,Fraser Ellard,Taj Bradley,Wikelman González,Travis Adams,No Save,8.5,-120,100,+125,-150,-1.5,-170,+145
2025-09-04 19:40:00,5:40 PM,7:40 PM,Chicago White Sox,11,Minnesota Twins,8,Final,Fraser Ellard,Taj Bradley,Wikelman González,Travis Adams,No Save,9.0,-105,-115,-150,+125,+1.5,+120,-140
2025-09-04 19:40:00,5:40 PM,7:40 PM,New York Yankees,8,Houston Astros,4,Final,Carlos Rodón,Cristian Javier,Carlos Rodón,Cristian Javier,No Save,9.0,-120,100,+130,-155,-1.5,-160,+135
2025-09-04 19:40:00,5:40 PM,7:40 PM,New York Yankees,8,Houston Astros,4,Final,Carlos Rodón,Cristian Javier,Carlos Rodón,Cristian Javier,No Save,8.5,-120,100,+125,-150,-1.5,-170,+145
2025-09-04 19:40:00,5:40 PM,7:40 PM,New York Yankees,8,Houston Astros,4,Final,Carlos Rodón,Cristian Javier,Carlos Rodón,Cristian Javier,No Save,9.0,-105,-115,-150,+125,+1.5,+120,-140
2025-09-05 14:20:00,12:20 PM,2:20 PM,Washington Nationals,5,Chicago Cubs,11,Final,Jake Irvin,Javier Assad,Javier Assad,Jake Irvin,No Save,10.5,-110,-110,+180,-220,-1.5,-110,-110
2025-09-05 18:40:00,4:40 PM,6:40 PM,New York Mets,5,Cincinnati Reds,4,Final,David Peterson,Andrew Abbott,David Peterson,Andrew Abbott,Edwin Díaz,9.5,100,-120,-115,-105,+1.5,+140,-165
2025-09-05 18:40:00,4:40 PM,6:40 PM,New York Mets,5,Cincinnati Reds,4,Final,David Peterson,Andrew Abbott,David Peterson,Andrew Abbott,Edwin Díaz,8.5,-105,-115,+160,-190,-1.5,-125,+105
2025-09-05 18:40:00,4:40 PM,6:40 PM,New York Mets,5,Cincinnati Reds,4,Final,David Peterson,Andrew Abbott,David Peterson,Andrew Abbott,Edwin Díaz,8.5,-105,-115,-135,+115,+1.5,+120,-140
2025-09-05 18:40:00,4:40 PM,6:40 PM,Chicago White Sox,7,Detroit Tigers,5,Final,Shane Smith,Jack Flaherty,Shane Smith,Bailey Horn,Jordan Leasure,9.5,100,-120,-115,-105,+1.5,+140,-165
2025-09-05 18:40:00,4:40 PM,6:40 PM,Chicago White Sox,7,Detroit Tigers,5,Final,Shane Smith,Jack Flaherty,Shane Smith,Bailey Horn,Jordan Leasure,8.5,-105,-115,+160,-190,-1.5,-125,+105
2025-09-05 18:40:00,4:40 PM,6:40 PM,Chicago White Sox,7,Detroit Tigers,5,Final,Shane Smith,Jack Flaherty,Shane Smith,Bailey Horn,Jordan Leasure,8.5,-105,-115,-135,+115,+1.5,+120,-140
2025-09-05 18:40:00,4:40 PM,6:40 PM,Milwaukee Brewers,5,Pittsburgh Pirates,2,Final,Quinn Priester,Johan Oviedo,Quinn Priester,Carmen Mlodzinski,Abner Uribe,9.5,100,-120,-115,-105,+1.5,+140,-165
2025-09-05 18:40:00,4:40 PM,6:40 PM,Milwaukee Brewers,5,Pittsburgh Pirates,2,Final,Quinn Priester,Johan Oviedo,Quinn Priester,Carmen Mlodzinski,Abner Uribe,8.5,-105,-115,+160,-190,-1.5,-125,+105
2025-09-05 18:40:00,4:40 PM,6:40 PM,Milwaukee Brewers,5,Pittsburgh Pirates,2,Final,Quinn Priester,Johan Oviedo,Quinn Priester,Carmen Mlodzinski,Abner Uribe,8.5,-105,-115,-135,+115,+1.5,+120,-140
2025-09-05 19:05:00,5:05 PM,7:05 PM,Los Angeles Dodgers,1,Baltimore Orioles,2,Final,Shohei Ohtani,Dean Kremer,Yennier Cano,Tanner Scott,No Save,9.0,-105,-115,-165,+140,+1.5,-105,-115
2025-09-05 19:05:00,5:05 PM,7:05 PM,Los Angeles Dodgers,1,Baltimore Orioles,2,Final,Shohei Ohtani,Dean Kremer,Yennier Cano,Tanner Scott,No Save,9.0,-115,-105,+105,-125,-1.5,-185,+155
2025-09-05 19:05:00,5:05 PM,7:05 PM,Toronto Blue Jays,7,New York Yankees,1,Final,Kevin Gausman,Cam Schlittler,Kevin Gausman,Cam Schlittler,No Save,9.0,-105,-115,-165,+140,+1.5,-105,-115
2025-09-05 19:05:00,5:05 PM,7:05 PM,Toronto Blue Jays,7,New York Yankees,1,Final,Kevin Gausman,Cam Schlittler,Kevin Gausman,Cam Schlittler,No Save,9.0,-115,-105,+105,-125,-1.5,-185,+155
2025-09-05 19:10:00,5:10 PM,7:10 PM,Philadelphia Phillies,9,Miami Marlins,3,Final,Cristopher Sánchez,Valente Bellozo,Cristopher Sánchez,Valente Bellozo,No Save,8.0,-115,-105,-250,+205,+1.5,-150,+125
